date,price
2017-11-15,1449.6704588496766
2017-11-16,1480.5229103699178
2017-11-17,1509.1316113394616
2017-11-18,1527.572964445896
2017-11-19,1573.8369202062067
2017-11-20,1547.6058713732643
2017-11-21,1598.8014844825054
2017-11-22,1651.8386459940582
2017-11-23,1721.8259527643097
2017-11-24,1772.8117981961718
2017-11-25,1863.595984874872
2017-11-26,1932.9772778095344
2017-11-27,1987.083750943648
2017-11-28,1853.8237250428303
2017-11-29,1955.150415264403
2017-11-30,2054.004134298096
2017-12-01,2074.660592575042
2017-12-02,2093.062209299713
2017-12-03,2152.7025437702446
2017-12-04,2211.8873558639266
2017-12-05,2387.217856679214
2017-12-06,2985.274336225972
2017-12-07,2823.627721484986
2017-12-08,2628.2885510022056
2017-12-09,2655.4618109685102
2017-12-10,2910.2538559144805
2017-12-11,3145.033288453445
2017-12-12,3111.886037913608
2017-12-13,3299.556331350953
2017-12-14,3396.521037345358
2017-12-15,3616.3253131898377
2017-12-16,3612.247550662512
2017-12-17,3706.361613899416
2017-12-18,3686.693380957895
2017-12-19,3627.642615310994
2017-12-20,3577.264445393541
2017-12-21,3061.3978537280336
2017-12-22,3345.903427692522
2017-12-23,3183.993517703661
2017-12-24,3182.5166819287047
2017-12-25,3567.79196511828
2017-12-26,3557.884815589457
2017-12-27,3339.466422681716
2017-12-28,3599.790063174995
2017-12-29,3330.110654510257
2017-12-30,3573.872038880545
2017-12-31,3471.459563252918
2018-01-01,3782.730293631897
2018-01-02,4076.280860303686
2018-01-03,4142.806998431475
2018-01-04,4395.839802307871
2018-01-05,4510.283511085382
2018-01-06,4487.871201357117
2018-01-07,4076.3729563772777
2018-01-08,4078.1391109565257
2018-01-09,4055.6336419817526
2018-01-10,3677.278594840212
2018-01-11,3925.402222692901
2018-01-12,4095.772755516491
2018-01-13,3901.107977212772
2018-01-14,3754.562210325625
2018-01-15,2962.2965313290792
2018-01-16,2914.628343066633
2018-01-17,3039.749123760371
2018-01-18,3056.4429734642727
2018-01-19,3401.2408979537627
2018-01-20,3006.205023303705
2018-01-21,2826.6005170123776
2018-01-22,2817.222122501173
2018-01-23,2914.678933044072
2018-01-24,2903.9072299727304
2018-01-25,2835.998502271735
2018-01-26,2937.859795108769
2018-01-27,3143.27583170089
2018-01-28,2981.710409231275
2018-01-29,2981.710409231275
2018-01-30,2664.1052759493027
2018-01-31,2719.944504047523
2018-02-01,2434.873445588509
2018-02-02,2292.841493804832
2018-02-03,2358.893386008762
2018-02-04,2154.667406404424
2018-02-05,1767.792446810328
2018-02-06,1994.207228042452
2018-02-07,1994.207228042452
2018-02-08,2119.8277768151697
2018-02-09,2275.441523885918
2018-02-10,2290.630740230243
2018-02-11,2184.5216957989524
2018-02-12,2350.838316372066
2018-02-13,2249.5458870130205
2018-02-14,2504.633295054352
2018-02-15,2608.9302870975043
2018-02-16,2637.292501131837
2018-02-17,2794.4195121182365
2018-02-18,2657.805419517525
2018-02-19,2755.953722306024
2018-02-20,2773.211329216377
2018-02-21,2414.146310937468
2018-02-22,2427.064297861169
2018-02-23,2528.4172175706985
2018-02-24,2397.556351314577
2018-02-25,2412.259074757437
2018-02-26,2523.635575625578
2018-02-27,2568.6638245424847
2018-02-28,2481.2332682951824
2018-03-01,2573.706348608468
2018-03-02,2595.654159392656
2018-03-03,2619.692672708859
2018-03-04,2644.241355415878
2018-03-05,2656.576152534373
2018-03-06,2504.2241425266475
2018-03-07,2335.7375059289056
2018-03-08,2192.9634078461377
2018-03-09,2193.437748665466
2018-03-10,2102.623918101367
2018-03-11,2231.51109129036
2018-03-12,2164.6797947362606
2018-03-13,2149.243451585992
2018-03-14,1929.160607522785
2018-03-15,1938.5974007925968
2018-03-16,1960.119007486065
2018-03-17,1840.0644031319528
2018-03-18,1841.542416682612
2018-03-19,1947.6667101895696
2018-03-20,1986.5904402024587
2018-03-21,1993.835024379323
2018-03-22,1930.2781127200128
2018-03-23,1935.715460126439
2018-03-24,1888.427287939037
2018-03-25,1868.7551228753373
2018-03-26,1781.640760018734
2018-03-27,1690.7266010163687
2018-03-28,1694.7096450673496
2018-03-29,1502.940306324534
2018-03-30,1480.8724475672536
2018-03-31,1490.90711858108
2018-04-01,1446.7347095745615
2018-04-02,1491.1582967114314
2018-04-03,1596.3103280421983
2018-04-04,1457.374005452513
2018-04-05,1459.3983998346669
2018-04-06,1404.51696050676
2018-04-07,1456.2872945951067
2018-04-08,1485.9857573741956
2018-04-09,1456.528309631804
2018-04-10,1475.089996756222
2018-04-11,1517.6689667638034
2018-04-12,1725.1351443022097
2018-04-13,1726.429880737924
2018-04-14,1735.9082582385745
2018-04-15,1830.852988278333
2018-04-16,1788.413204740521
2018-04-17,1758.7879933728764
2018-04-18,1838.3416962591748
2018-04-19,1938.1559992834573
2018-04-20,2051.258379764143
2018-04-21,2091.508402222169
2018-04-22,2093.031158662065
2018-04-23,2156.727538496782
2018-04-24,2343.3884868773475
2018-04-25,2083.738211877445
2018-04-26,2208.851780051722
2018-04-27,2136.616814814236
2018-04-28,2233.92856766874
2018-04-29,2260.8827804091543
2018-04-30,2204.061096265741
2018-05-01,2188.3243119825547
2018-05-02,2231.114701990546
2018-05-03,2386.302461019038
2018-05-04,2397.0523424444286
2018-05-05,2474.774975443764
2018-05-06,2422.928016482851
2018-05-07,2328.100594775565
2018-05-08,2288.3308450927507
2018-05-09,2298.818801407623
2018-05-10,2208.871766769268
2018-05-11,2055.734417722281
2018-05-12,2092.6541134894064
2018-05-13,2171.0537207951456
2018-05-14,2164.317337117319
2018-05-15,2086.437405560532
2018-05-16,2066.05746548692
2018-05-17,1973.454672234532
2018-05-18,2011.95750871354
2018-05-19,2002.7162389970813
2018-05-20,2075.6951490144224
2018-05-21,2037.923224312584
2018-05-22,1930.2535620032315
2018-05-23,1789.849295016578
2018-05-24,1823.007189464971
2018-05-25,1784.677169369732
2018-05-26,1762.783051418019
2018-05-27,1747.6615591608072
2018-05-28,1644.1001485977913
2018-05-29,1761.096051840841
2018-05-30,1749.104143886063
2018-05-31,1777.8661667248855
2018-06-01,1787.5343152280395
2018-06-02,1822.037731636184
2018-06-03,1873.7214348294128
2018-06-04,1817.6008880463503
2018-06-05,1853.1133963087043
2018-06-06,1850.3858212126893
2018-06-07,1853.2449795792804
2018-06-08,1835.426604975289
2018-06-09,1800.136733368171
2018-06-10,1619.7683233306827
2018-06-11,1648.6428240733353
2018-06-12,1552.389195041639
2018-06-13,1492.1288292138609
2018-06-14,1585.1214780629148
2018-06-15,1512.0667387869444
2018-06-16,1527.0304878597087
2018-06-17,1512.6228860322458
2018-06-18,1577.2183911351165
2018-06-19,1601.9365804505874
2018-06-20,1593.1097698731594
2018-06-21,1579.4292758576937
2018-06-22,1421.1202020502417
2018-06-23,1436.3720859700445
2018-06-24,1412.6328393389394
2018-06-25,1428.9730175722314
2018-06-26,1364.177242237607
2018-06-27,1386.391005332866
2018-06-28,1326.3249205644763
2018-06-29,1383.8213735819006
2018-06-30,1431.8431439464434
2018-07-01,1420.8135201254715
2018-07-02,1496.1714821637067
2018-07-03,1470.4488858876698
2018-07-04,1483.792591618736
2018-07-05,1475.4355025439454
2018-07-06,1481.9342157416254
2018-07-07,1520.0133915126723
2018-07-08,1507.6615486968544
2018-07-09,1479.7391039594058
2018-07-10,1390.2613389475512
2018-07-11,1411.4676586640296
2018-07-12,1373.7780563107
2018-07-13,1382.8382925283809
2018-07-14,1383.7932357529278
2018-07-15,1416.7762467636344
2018-07-16,1518.4892878079586
2018-07-17,1621.4468127384623
2018-07-18,1600.863853961777
2018-07-19,1602.5624953060758
2018-07-20,1552.3966629726142
2018-07-21,1572.920344055524
2018-07-22,1571.6864376224923
2018-07-23,1601.747528544037
2018-07-24,1734.1120506172624
2018-07-25,1687.554348669963
2018-07-26,1645.7644432139905
2018-07-27,1681.2082838613176
2018-07-28,1685.7305500912591
2018-07-29,1687.8578370651412
2018-07-30,1671.0817956249289
2018-07-31,1583.8428721318696
2018-08-01,1558.5992855690567
2018-08-02,1532.5811293212084
2018-08-03,1524.3216227096725
2018-08-04,1457.3000142148449
2018-08-05,1467.7180481182902
2018-08-06,1442.863852735832
2018-08-07,1377.231668067738
2018-08-08,1270.789963661452
2018-08-09,1322.4543160089552
2018-08-10,1237.125282051453
2018-08-11,1220.3858510914315
2018-08-12,1236.9138734046792
2018-08-13,1193.9741104466211
2018-08-14,1172.477309168889
2018-08-15,1183.302019880913
2018-08-16,1196.5402254561145
2018-08-17,1290.6475013230836
2018-08-18,1230.6223977180282
2018-08-19,1255.7902857021347
2018-08-20,1185.3237844231055
2018-08-21,1229.9407388202817
2018-08-22,1196.8682182461744
2018-08-23,1230.759606176092
2018-08-24,1257.2979316413475
2018-08-25,1261.7479988667744
2018-08-26,1249.151592396061
2018-08-27,1294.2825398507136
2018-08-28,1338.638805547626
2018-08-29,1326.1173062457012
2018-08-30,1314.762708725436
